Name,Target_Muscle,Equipment,Video_URL,Difficulty,Type,Check_Type,Avoid_If,Progression_Next,Alternative_Swap,Wger_Image_URL
Dumbbell Zottman Preacher Curl,Upper Arms,Dumbbell,https://v2.exercisedb.io/image/n7LP-jsDwGfGi4,Beginner,Compound,curl_logic,,Dumbbells Seated Triceps Extension,Cable Pushdown,
Dumbbells Seated Triceps Extension,Upper Arms,Dumbbell,https://v2.exercisedb.io/image/GW7RpEklNETnaI,Beginner,Compound,general_logic,,Elbow Dips,Cable Pulldown Bicep Curl,
Dynamic Chest Stretch (Male),Chest,Body Weight,https://v2.exercisedb.io/image/J3JL-jzjKUWoGX,Intermediate,Compound,general_logic,,Exercise Ball Pike Push Up,Dumbbell Incline Hammer Press,
Elbow Dips,Upper Arms,Body Weight,https://v2.exercisedb.io/image/rrh5UDfB0jW2Pd,Beginner,Compound,dip_logic,,Exercise Ball Dip,Cable Preacher Curl,
Elbow Lift - Reverse Push-Up,Back,Body Weight,https://v2.exercisedb.io/image/aTCEF5w49mMwTj,Intermediate,Compound,pushup_logic,Back Pain,Elevator,Exercise Ball Back Extension With Hands Behind Head,
Elbow-To-Knee,Waist,Body Weight,https://v2.exercisedb.io/image/trYx97vi-vQtsw,Beginner,Compound,general_logic,Back Pain,Flag,Knee Touch Crunch,
Elevator,Back,Body Weight,https://v2.exercisedb.io/image/1shMQIoJQ56dN7,Beginner,Compound,general_logic,Back Pain,Exercise Ball Alternating Arm Ups,Exercise Ball Back Extension With Arms Extended,
Exercise Ball Alternating Arm Ups,Back,Stability Ball,https://v2.exercisedb.io/image/h9FKDPPgZnv8ih,Beginner,Compound,general_logic,Back Pain,Exercise Ball Back Extension With Arms Extended,Exercise Ball Alternating Arm Ups,
Exercise Ball Back Extension With Arms Extended,Back,Stability Ball,https://v2.exercisedb.io/image/P0Ze94qh5XUFAG,Beginner,Compound,general_logic,Back Pain,Exercise Ball Back Extension With Hands Behind Head,Elevator,
Exercise Ball Back Extension With Hands Behind Head,Back,Stability Ball,https://v2.exercisedb.io/image/BW-b85kYefvEuS,Intermediate,Compound,general_logic,Back Pain,Exercise Ball Back Extension With Knees Off Ground,Elbow Lift - Reverse Push-Up,
Exercise Ball Back Extension With Knees Off Ground,Back,Stability Ball,https://v2.exercisedb.io/image/n112VVjKtb4-eY,Intermediate,Compound,general_logic,Back Pain,Exercise Ball Back Extension With Rotation,Dumbbell Side Plank With Rear Fly,
Exercise Ball Back Extension With Rotation,Back,Stability Ball,https://v2.exercisedb.io/image/RUzqJPNlpOxb1e,Intermediate,Compound,general_logic,Back Pain,Exercise Ball Hug,Dumbbell Shrug,
Exercise Ball Dip,Upper Arms,Stability Ball,https://v2.exercisedb.io/image/4DoPHUhvK4UDkH,Beginner,Compound,dip_logic,,Exercise Ball Seated Triceps Stretch,Cable Overhead Triceps Extension (Rope Attachment),
Exercise Ball Hip Flexor Stretch,Upper Legs,Stability Ball,https://v2.exercisedb.io/image/oNx01p81PGuxwW,Intermediate,Compound,general_logic,Knee Pain,Exercise Ball One Leg Prone Lower Body Rotation,Kettlebell Hang Clean,
Exercise Ball Hug,Back,Stability Ball,https://v2.exercisedb.io/image/O3hksllSvneETp,Advanced,Compound,general_logic,Back Pain,Exercise Ball Lat Stretch,Dumbbell Reverse Grip Row (Female),
Exercise Ball Lat Stretch,Back,Stability Ball,https://v2.exercisedb.io/image/N6YJjgNw6TJo6Y,Beginner,Compound,general_logic,Back Pain,Exercise Ball Lower Back Stretch (Pyramid),Dumbbell Reverse Grip Incline Bench Two Arm Row,
Exercise Ball Lower Back Stretch (Pyramid),Back,Stability Ball,https://v2.exercisedb.io/image/SP9JIhPufv8m3c,Beginner,Compound,general_logic,Back Pain,Exercise Ball Lying Side Lat Stretch,Dumbbell Reverse Grip Incline Bench One Arm Row,
Exercise Ball Lying Side Lat Stretch,Back,Stability Ball,https://v2.exercisedb.io/image/555nBOn3y6IQLC,Beginner,Compound,general_logic,Back Pain,Exercise Ball Prone Leg Raise,Dumbbell Palm Rotational Bent Over Row,
Exercise Ball On The Wall Calf Raise,Lower Legs,Dumbbell,https://v2.exercisedb.io/image/fRHAYAc3kjFbTB,Beginner,Compound,general_logic,Knee Pain,Exercise Ball On The Wall Calf Raise (Tennis Ball Between Ankles),Lever Donkey Calf Raise,
Exercise Ball On The Wall Calf Raise (Tennis Ball Between Ankles),Lower Legs,Dumbbell,https://v2.exercisedb.io/image/KqYobNkza13trA,Intermediate,Compound,general_logic,Knee Pain,Exercise Ball On The Wall Calf Raise (Tennis Ball Between Knees),Lever Calf Press,
Exercise Ball On The Wall Calf Raise (Tennis Ball Between Knees),Lower Legs,Dumbbell,https://v2.exercisedb.io/image/0cUgHyOws1C8b0,Beginner,Compound,general_logic,Knee Pain,Hack Calf Raise,Hack One Leg Calf Raise,
Exercise Ball One Leg Prone Lower Body Rotation,Upper Legs,Stability Ball,https://v2.exercisedb.io/image/49UuJHqYTKxx4i,Beginner,Compound,general_logic,Knee Pain,Exercise Ball One Legged Diagonal Kick Hamstring Curl,Kettlebell Goblet Squat,
Exercise Ball One Legged Diagonal Kick Hamstring Curl,Upper Legs,Stability Ball,https://v2.exercisedb.io/image/LswE2rpen1rTPz,Beginner,Compound,curl_logic,Knee Pain,Exercise Ball Seated Hamstring Stretch,Kettlebell Front Squat,
Exercise Ball Pike Push Up,Chest,Stability Ball,https://v2.exercisedb.io/image/3Yh5UcdH0WtkXz,Beginner,Compound,pushup_logic,,Floor Fly (With Barbell),Dumbbell Incline Fly On Exercise Ball,
Exercise Ball Prone Leg Raise,Back,Stability Ball,https://v2.exercisedb.io/image/zmMQuSoF-vkDfu,Beginner,Compound,general_logic,Back Pain,Ez Bar Lying Bent Arms Pullover,Dumbbell One Arm Bent-Over Row,
Exercise Ball Seated Hamstring Stretch,Upper Legs,Stability Ball,https://v2.exercisedb.io/image/iuuahmxHUwO6nL,Advanced,Compound,general_logic,Knee Pain,Farmers Walk,Jump Squat V. 2,
Exercise Ball Seated Triceps Stretch,Upper Arms,Stability Ball,https://v2.exercisedb.io/image/0iV3NdtIbApK2b,Intermediate,Compound,general_logic,,Exercise Ball Supine Triceps Extension,Cable Overhead Curl On Exercise Ball,
Exercise Ball Supine Triceps Extension,Upper Arms,Dumbbell,https://v2.exercisedb.io/image/QewHTlRvS3U8a6,Beginner,Compound,general_logic,,Ez Bar French Press On Exercise Ball,Cable Overhead Curl,
Ez Bar French Press On Exercise Ball,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/TclUB-XHvpA2nj,Intermediate,Compound,press_logic,,Ez Bar Lying Close Grip Triceps Extension Behind Head,Cable One Arm Tricep Pushdown,
Ez Bar Lying Bent Arms Pullover,Back,Ez Barbell,https://v2.exercisedb.io/image/xCrI3KVun3VVT0,Beginner,Compound,general_logic,Back Pain,Ez Bar Reverse Grip Bent Over Row,Dumbbell Lying Rear Delt Row,
Ez Bar Lying Close Grip Triceps Extension Behind Head,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/-2-utWjIXta3nB,Beginner,Compound,general_logic,,Ez Bar Seated Close Grip Concentration Curl,Cable One Arm Reverse Preacher Curl,
Ez Bar Reverse Grip Bent Over Row,Back,Ez Barbell,https://v2.exercisedb.io/image/kIIqDsTRfm1cF6,Advanced,Compound,row_logic,Back Pain,Front Lever Reps,Dumbbell Incline Y-Raise,
Ez Bar Seated Close Grip Concentration Curl,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/DR8vYP-Rm0aHl0,Intermediate,Compound,curl_logic,,Ez Bar Standing French Press,Cable One Arm Preacher Curl,
Ez Bar Standing French Press,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/UJpTnzceoU4N0t,Intermediate,Compound,press_logic,,Ez Barbell Close Grip Preacher Curl,Cable One Arm Curl,
Ez Barbell Anti Gravity Press,Shoulders,Ez Barbell,https://v2.exercisedb.io/image/2GJ5p-2qeyu2Dk,Intermediate,Compound,press_logic,Shoulder Pain,Kettlebell Alternating Press,Cable Standing Shoulder External Rotation,
Ez Barbell Close Grip Preacher Curl,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/2Xp3pZ9JLdPls5,Beginner,Compound,curl_logic,,Ez Barbell Close-Grip Curl,Cable Lying Triceps Extension V. 2,
Ez Barbell Close-Grip Curl,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/c59Uf6HnJpelzc,Beginner,Compound,curl_logic,,Ez Barbell Curl,Cable Lying Close-Grip Curl,
Ez Barbell Curl,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/qyjPPC1p-qiSCf,Advanced,Compound,curl_logic,,Ez Barbell Decline Close Grip Face Press,Cable Lying Bicep Curl,
Ez Barbell Decline Close Grip Face Press,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/z1yzg3Q1A7MGcA,Beginner,Compound,press_logic,,Ez Barbell Decline Triceps Extension,Cable Kneeling Triceps Extension,
Ez Barbell Decline Triceps Extension,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/amZuWLaUx-GdGT,Intermediate,Compound,general_logic,,Ez Barbell Incline Triceps Extension,Cable Kickback,
Ez Barbell Incline Triceps Extension,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/JUdnbkh-YtxyiY,Beginner,Compound,general_logic,,Ez Barbell Jm Bench Press,Cable Incline Triceps Extension,
Ez Barbell Jm Bench Press,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/2GgOlIgASneEtg,Beginner,Compound,press_logic,,Ez Barbell Reverse Grip Curl,Cable High Pulley Overhead Tricep Extension,
Ez Barbell Reverse Grip Curl,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/kv4tPVtVsI7uuG,Advanced,Compound,curl_logic,,Ez Barbell Reverse Grip Preacher Curl,Cable Hammer Curl (With Rope),
Ez Barbell Reverse Grip Preacher Curl,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/pHmiHf3ZPrzINc,Advanced,Compound,curl_logic,,Ez Barbell Seated Curls,Cable Drag Curl,
Ez Barbell Seated Curls,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/lE1B-wKC-sQ2m1,Intermediate,Compound,curl_logic,,Ez Barbell Seated Triceps Extension,Cable Curl,
Ez Barbell Seated Triceps Extension,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/kvxPTvnoROnwGm,Intermediate,Compound,general_logic,,Ez Barbell Spider Curl,Cable Concentration Extension (On Knee),
Ez Barbell Spider Curl,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/CsnzqJIebi4LuP,Intermediate,Compound,curl_logic,,Ez Barbell Spider Curl,Cable Concentration Curl,
Ez Barbell Spider Curl,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/ZRY9sbFoYMGml9,Intermediate,Compound,curl_logic,,Ez-Bar Biceps Curl (With Arm Blaster),Cable Close Grip Curl,
Ez-Bar Biceps Curl (With Arm Blaster),Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/RqzW8c1iR5SsSs,Advanced,Compound,curl_logic,,Ez-Bar Close-Grip Bench Press,Cable Alternate Triceps Extension,
Ez-Bar Close-Grip Bench Press,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/VzlaF7p04To5gn,Intermediate,Compound,press_logic,,Ez-Barbell Standing Wide Grip Biceps Curl,Bodyweight Side Lying Biceps Curl,
Ez-Barbell Standing Wide Grip Biceps Curl,Upper Arms,Ez Barbell,https://v2.exercisedb.io/image/I4Sq7FVbxFGtgW,Beginner,Compound,curl_logic,,Handstand,Bodyweight Kneeling Triceps Extension,
Farmers Walk,Upper Legs,Dumbbell,https://v2.exercisedb.io/image/bZAhYGdE30zMgp,Intermediate,Compound,general_logic,Knee Pain,Flutter Kicks,Jump Squat,
Finger Curls,Lower Arms,Barbell,https://v2.exercisedb.io/image/Wl7eBgiC4BZr6Y,Advanced,Compound,curl_logic,,Kettlebell Alternating Hang Clean,Cable Reverse Wrist Curl,
Flag,Waist,Body Weight,https://v2.exercisedb.io/image/cUiPL2BxyVYLwC,Beginner,Compound,general_logic,Back Pain,Flexion Leg Sit Up (Bent Knee),Kettlebell Windmill,
Flexion Leg Sit Up (Bent Knee),Waist,Body Weight,https://v2.exercisedb.io/image/54LJZ5RIOUahTA,Intermediate,Compound,crunch_logic,Back Pain,Flexion Leg Sit Up (Straight Arm),Kettlebell Figure 8,
Flexion Leg Sit Up (Straight Arm),Waist,Body Weight,https://v2.exercisedb.io/image/yAu6oWkwuGnfxN,Intermediate,Compound,crunch_logic,Back Pain,Frog Crunch,Kettlebell Double Windmill,
Floor Fly (With Barbell),Chest,Barbell,https://v2.exercisedb.io/image/3PRsCbZ-6eyFDr,Intermediate,Compound,general_logic,,Full Planche Push-Up,Dumbbell Incline Fly,
Flutter Kicks,Upper Legs,Body Weight,https://v2.exercisedb.io/image/T3yj-p128jSEN9,Beginner,Compound,general_logic,Knee Pain,Forward Jump,Iron Cross Stretch,
Forward Jump,Upper Legs,Body Weight,https://v2.exercisedb.io/image/rDgQiuhJS1rLrp,Intermediate,Compound,general_logic,Knee Pain,Forward Lunge (Male),Inverse Leg Curl (On Pull-Up Cable Machine),
Forward Lunge (Male),Upper Legs,Body Weight,https://v2.exercisedb.io/image/a4D0uq0YqUtCmy,Intermediate,Compound,lunge_logic,Knee Pain,Frankenstein Squat,Inverse Leg Curl (Bench Support),
Frankenstein Squat,Upper Legs,Barbell,https://v2.exercisedb.io/image/VAsgfJc8GrFTJV,Beginner,Compound,squat_logic,Knee Pain,Glute Bridge March,Intermediate Hip Flexor And Quad Stretch,
Frog Crunch,Waist,Body Weight,https://v2.exercisedb.io/image/4fVPFi52pmtrxN,Beginner,Compound,crunch_logic,Back Pain,Frog Planche,Kettlebell Bent Press,
Frog Planche,Waist,Body Weight,https://v2.exercisedb.io/image/b2Q6yT3rJXEnrU,Intermediate,Compound,general_logic,Back Pain,Front Lever,Kettlebell Advanced Windmill,
Front Lever,Waist,Body Weight,https://v2.exercisedb.io/image/Mg8FBCo5iFSskP,Advanced,Compound,general_logic,Back Pain,Front Plank With Twist,Janda Sit-Up,
Front Lever Reps,Back,Body Weight,https://v2.exercisedb.io/image/mzVir4EIsDZIzH,Intermediate,Compound,general_logic,Back Pain,Gironda Sternum Chin,Dumbbell Incline Shrug,
Front Plank With Twist,Waist,Body Weight,https://v2.exercisedb.io/image/f0eTeusu6hCt6a,Beginner,Compound,plank_logic,Back Pain,Full Maltese,Jackknife Sit-Up,
Full Maltese,Waist,Body Weight,https://v2.exercisedb.io/image/Xid2xwdobQA3Yz,Intermediate,Compound,general_logic,Back Pain,Full Planche,Incline Twisting Sit-Up,
Full Planche,Waist,Body Weight,https://v2.exercisedb.io/image/DwBT9k1cHRc3Rf,Beginner,Compound,general_logic,Back Pain,Gorilla Chin,Incline Leg Hip Raise (Leg Straight),
Full Planche Push-Up,Chest,Body Weight,https://v2.exercisedb.io/image/Ywdt6K4cj-sdl1,Beginner,Compound,pushup_logic,,Hands Bike,Dumbbell Incline Breeding,
Gironda Sternum Chin,Back,Body Weight,https://v2.exercisedb.io/image/G8YGmQMxsLy3Bl,Intermediate,Compound,general_logic,Back Pain,Hyperextension,Dumbbell Incline Row,
Glute Bridge March,Upper Legs,Body Weight,https://v2.exercisedb.io/image/dh30EjFz1vyspt,Beginner,Compound,general_logic,Knee Pain,Glute Bridge Two Legs On Bench (Male),Hug Keens To Chest,
Glute Bridge Two Legs On Bench (Male),Upper Legs,Body Weight,https://v2.exercisedb.io/image/bNz11fIvTt3yfJ,Advanced,Compound,general_logic,Knee Pain,Glute-Ham Raise,Hands Reversed Clasped Circular Toe Touch (Male),
Glute-Ham Raise,Upper Legs,Body Weight,https://v2.exercisedb.io/image/TL4qzpI8RLGHbN,Intermediate,Compound,general_logic,Knee Pain,Hamstring Stretch,Hands Clasped Circular Toe Touch (Male),
Gorilla Chin,Waist,Body Weight,https://v2.exercisedb.io/image/pEqO2NO8UGcun2,Intermediate,Compound,general_logic,Back Pain,Groin Crunch,Inchworm V. 2,
Groin Crunch,Waist,Body Weight,https://v2.exercisedb.io/image/NAlpKGrYl0eQP0,Intermediate,Compound,crunch_logic,Back Pain,Half Sit-Up (Male),Inchworm,
Hack Calf Raise,Lower Legs,Sled Machine,https://v2.exercisedb.io/image/wi-c8PhhpER9N6,Beginner,Compound,general_logic,Knee Pain,Hack One Leg Calf Raise,Hack Calf Raise,
Hack One Leg Calf Raise,Lower Legs,Sled Machine,https://v2.exercisedb.io/image/1aOLzN11f6jDpz,Intermediate,Compound,general_logic,Knee Pain,Lever Calf Press,Exercise Ball On The Wall Calf Raise (Tennis Ball Between Knees),
Half Knee Bends (Male),Cardio,Body Weight,https://v2.exercisedb.io/image/QWqYPxLoKB76UD,Advanced,Compound,general_logic,,High Knee Against Wall,Stationary Bike Walk,
Half Sit-Up (Male),Waist,Body Weight,https://v2.exercisedb.io/image/RwKXmsNa4Ql968,Intermediate,Compound,general_logic,Back Pain,Hanging Leg Hip Raise,Hip Raise (Bent Knee),
Hamstring Stretch,Upper Legs,Body Weight,https://v2.exercisedb.io/image/gs1Q-y3rw87506,Advanced,Compound,general_logic,Knee Pain,Hands Clasped Circular Toe Touch (Male),Hamstring Stretch,
Hands Bike,Chest,Upper Body Ergometer,https://v2.exercisedb.io/image/89S4dOCNEX6uyz,Advanced,Compound,general_logic,,Hyght Dumbbell Fly,Dumbbell Incline Bench Press,
Hands Clasped Circular Toe Touch (Male),Upper Legs,Body Weight,https://v2.exercisedb.io/image/5rzRF66PGBAlin,Beginner,Compound,general_logic,Knee Pain,Hands Reversed Clasped Circular Toe Touch (Male),Glute-Ham Raise,
Hands Reversed Clasped Circular Toe Touch (Male),Upper Legs,Body Weight,https://v2.exercisedb.io/image/JMpVL1RjWaql3B,Advanced,Compound,general_logic,Knee Pain,Hug Keens To Chest,Glute Bridge Two Legs On Bench (Male),
Handstand,Upper Arms,Body Weight,https://v2.exercisedb.io/image/MsdUedTwtiC1nc,Intermediate,Compound,general_logic,,Handstand Push-Up,Body-Up,
Handstand Push-Up,Upper Arms,Body Weight,https://v2.exercisedb.io/image/okjSO7HQPTm5Ut,Intermediate,Compound,pushup_logic,,Impossible Dips,Biceps Pull-Up,
Hanging Leg Hip Raise,Waist,Body Weight,https://v2.exercisedb.io/image/CMfS5aKL5GuNjf,Advanced,Compound,general_logic,Back Pain,Hanging Leg Raise,Hanging Straight Twisting Leg Hip Raise,
Hanging Leg Raise,Waist,Body Weight,https://v2.exercisedb.io/image/9UCEuMLt4mIHAl,Intermediate,Compound,general_logic,Back Pain,Hanging Oblique Knee Raise,Hanging Straight Leg Raise,
Hanging Oblique Knee Raise,Waist,Body Weight,https://v2.exercisedb.io/image/yRXUtq1np7q9P9,Beginner,Compound,general_logic,Back Pain,Hanging Pike,Hanging Straight Leg Hip Raise,
Hanging Pike,Waist,Body Weight,https://v2.exercisedb.io/image/QhD8rXd9-zh7Td,Intermediate,Compound,general_logic,Back Pain,Hanging Straight Leg Hip Raise,Hanging Pike,
Hanging Straight Leg Hip Raise,Waist,Body Weight,https://v2.exercisedb.io/image/2ZpUuTv5QRkDQA,Intermediate,Compound,general_logic,Back Pain,Hanging Straight Leg Raise,Hanging Oblique Knee Raise,
Hanging Straight Leg Raise,Waist,Body Weight,https://v2.exercisedb.io/image/ys8Pq-2ViSkvQK,Beginner,Compound,general_logic,Back Pain,Hanging Straight Twisting Leg Hip Raise,Hanging Leg Raise,
Hanging Straight Twisting Leg Hip Raise,Waist,Body Weight,https://v2.exercisedb.io/image/5DXwKlCs4GURIv,Intermediate,Compound,general_logic,Back Pain,Hip Raise (Bent Knee),Hanging Leg Hip Raise,
High Knee Against Wall,Cardio,Body Weight,https://v2.exercisedb.io/image/MBP3-TUqdfOYFc,Beginner,Compound,general_logic,,Jack Burpee,Stationary Bike Run V. 3,
Hip Raise (Bent Knee),Waist,Body Weight,https://v2.exercisedb.io/image/racQi5LiOrEVjg,Beginner,Compound,general_logic,Back Pain,Inchworm,Half Sit-Up (Male),
Hug Keens To Chest,Upper Legs,Body Weight,https://v2.exercisedb.io/image/fQ4XL1vTCb6smq,Intermediate,Compound,general_logic,Knee Pain,Intermediate Hip Flexor And Quad Stretch,Glute Bridge March,
Hyght Dumbbell Fly,Chest,Dumbbell,https://v2.exercisedb.io/image/huwzqYLi5K6Ldx,Beginner,Compound,general_logic,,Incline Push Up Depth Jump,Dumbbell Incline Alternate Press,
Hyperextension,Back,Body Weight,https://v2.exercisedb.io/image/jwCkOTh5Sfq9eC,Beginner,Compound,general_logic,Back Pain,Hyperextension (On Bench),Dumbbell Decline Shrug V. 2,
Hyperextension (On Bench),Back,Body Weight,https://v2.exercisedb.io/image/owrzqhWQBstLL9,Beginner,Compound,general_logic,Back Pain,Inverted Row,Dumbbell Decline Shrug,
Impossible Dips,Upper Arms,Body Weight,https://v2.exercisedb.io/image/WySbxO2ZX882dI,Intermediate,Compound,dip_logic,,Incline Close-Grip Push-Up,Biceps Narrow Pull-Ups,
Inchworm,Waist,Body Weight,https://v2.exercisedb.io/image/NjXprggkDPhV-5,Beginner,Compound,general_logic,Back Pain,Inchworm V. 2,Groin Crunch,
Inchworm V. 2,Waist,Body Weight,https://v2.exercisedb.io/image/3qNC2WY3nVM4Hj,Advanced,Compound,general_logic,Back Pain,Incline Leg Hip Raise (Leg Straight),Gorilla Chin,
Incline Close-Grip Push-Up,Upper Arms,Body Weight,https://v2.exercisedb.io/image/r7u-nK2jGBLgQv,Advanced,Compound,pushup_logic,,Kettlebell Bottoms Up Clean From The Hang Position,Biceps Leg Concentration Curl,
Incline Leg Hip Raise (Leg Straight),Waist,Body Weight,https://v2.exercisedb.io/image/YGIUKXfYjJsG73,Advanced,Compound,general_logic,Back Pain,Incline Twisting Sit-Up,Full Planche,
Incline Push Up Depth Jump,Chest,Body Weight,https://v2.exercisedb.io/image/ce8kKkqRyt4yyy,Intermediate,Compound,pushup_logic,,Incline Push-Up,Dumbbell Fly On Exercise Ball,
Incline Push-Up,Chest,Body Weight,https://v2.exercisedb.io/image/4Ks5Z1cLMoRE35,Intermediate,Compound,pushup_logic,,Incline Push-Up (On Box),Dumbbell Fly,
Incline Push-Up (On Box),Chest,Body Weight,https://v2.exercisedb.io/image/F7bGIkcXiDzPoI,Beginner,Compound,pushup_logic,,Incline Reverse Grip Push-Up,Dumbbell Decline Twist Fly,
Incline Reverse Grip Push-Up,Chest,Body Weight,https://v2.exercisedb.io/image/YWP8EYkTfdUfBP,Intermediate,Compound,pushup_logic,,Incline Scapula Push Up,Dumbbell Decline One Arm Fly,
Incline Scapula Push Up,Chest,Body Weight,https://v2.exercisedb.io/image/j9hx75fOB-bTKe,Intermediate,Compound,pushup_logic,,Isometric Chest Squeeze,Dumbbell Decline Hammer Press,
Incline Twisting Sit-Up,Waist,Body Weight,https://v2.exercisedb.io/image/TEOXRFHQpCNZOP,Advanced,Compound,general_logic,Back Pain,Jackknife Sit-Up,Full Maltese,
Intermediate Hip Flexor And Quad Stretch,Upper Legs,Rope,https://v2.exercisedb.io/image/snN5vsSx23s3ys,Beginner,Compound,general_logic,Knee Pain,Inverse Leg Curl (Bench Support),Frankenstein Squat,
Inverse Leg Curl (Bench Support),Upper Legs,Body Weight,https://v2.exercisedb.io/image/1l2inXm27mNRRD,Beginner,Compound,curl_logic,Knee Pain,Inverse Leg Curl (On Pull-Up Cable Machine),Forward Lunge (Male),
